time,A,B,S
                2168,  1, 1, 4
                2170,  1, 1,13
                2172,  1, 1,13
                2174,  1, 1,13
                2176,  1, 1,13
                2178,  1, 1,13
                2180,  1, 1, 1
                2182,  1, 1, 1
                2184,  1, 1, 1
                2186,  1, 1, 1
                2188,  1, 1, 1
                2190,  1, 1, 2
                2192,  1, 1, 2
                2194,  1, 1, 2
                2196,  1, 1, 2
                2198,  1, 1, 2
                2200,  1, 1, 2
                2202,  1, 1, 2
                2204,  1, 1, 2
                2206,  1, 1, 2
                2208,  1, 1, 2
                2210,  1, 1,15
                2212,  1, 1,15
                2214,  1, 1,15
                2216,  1, 1,15
                2218,  1, 1,15
                2220,  1, 1, 1
                2222,  1, 1, 1
                2224,  1, 1, 1
                2226,  1, 1, 1
                2228,  1, 1, 1
                2230,  1, 1,15
                2232,  1, 1,15
                2234,  1, 1,15
                2236,  1, 1,15
                2238,  1, 1,15
                2240,  1, 1, 1
                2242,  1, 1, 1
                2244,  1, 1, 1
                2246,  1, 1, 1
                2248,  1, 1, 1
                2250,  1, 1, 1
                2252,  1, 1, 1
                2254,  1, 1, 1
                2256,  1, 1, 1
                2258,  1, 1, 1
                2260,  1, 1, 2
                2262,  1, 1, 2
                2264,  1, 1, 2
                2266,  1, 1, 2
                2268,  1, 1, 2
                2270,  1, 1, 2
                2272,  1, 1, 2
                2274,  1, 1, 2
                2276,  1, 1, 2
                2278,  1, 1, 2
                2280,  1, 1, 2
                2282,  1, 1, 2
                2284,  1, 1, 2
                2286,  1, 1, 2
                2288,  1, 1, 2
                2290,  1, 1, 2
                2292,  1, 1, 2
                2294,  1, 1, 2
                2296,  1, 1, 2
                2298,  1, 1, 2
                2300,  1, 1, 0
                2302,  1, 1, 0
                2304,  1, 1, 0
                2306,  1, 1, 0
                2308,  1, 1, 0
                2310,  1, 1, 2
                2312,  1, 1, 2
                2314,  1, 1, 2
                2316,  1, 1, 2
                2318,  1, 1, 2
                2320,  1, 1, 2
                2322,  1, 1, 2
                2324,  1, 1, 2
                2326,  1, 1, 2
                2328,  1, 1, 2
                2330,  1, 1, 2
                2332,  1, 1, 2
                2334,  1, 1, 2
                2336,  1, 1, 2
                2338,  1, 1, 2
                2340,  1, 1, 2
                2342,  1, 1, 2
                2344,  1, 1, 2
                2346,  1, 1, 2
                2348,  1, 1, 2
                2350,  1, 1, 2
                2352,  1, 1, 2
                2354,  1, 1, 2
                2356,  1, 1, 2
                2358,  1, 1, 2
                2360,  1, 1, 2
                2362,  1, 1, 2
                2364,  1, 1, 2
                2366,  1, 1, 2
                2368,  1, 1, 2
                2370,  1, 1, 2
                2372,  1, 1, 2
                2374,  1, 1, 2
                2376,  1, 1, 2
                2378,  1, 1, 2
                2380,  1, 1, 2
                2382,  1, 1, 2
                2384,  1, 1, 2
                2386,  1, 1, 2
                2388,  1, 1, 2
                2390,  1, 1, 2
                2392,  1, 1, 2
                2394,  1, 1, 2
                2396,  1, 1, 2
                2398,  1, 1, 2
                2400,  1, 1, 2
                2402,  1, 1, 2
                2404,  1, 1, 2
                2406,  1, 1, 2
                2408,  1, 1, 2
                2410,  1, 1, 2
                2412,  1, 1, 2
                2414,  1, 1, 2
                2416,  1, 1, 2
                2418,  1, 1, 2
                2420,  1, 1,15
                2422,  1, 1,15
                2424,  1, 1,15
                2426,  1, 1,15
                2428,  1, 1,15
                2430,  1, 1, 0
                2432,  1, 1, 0
                2434,  1, 1, 0
                2436,  1, 1, 0
                2438,  1, 1, 0
                2440,  1, 1, 2
                2442,  1, 1, 2
                2444,  1, 1, 2
                2446,  1, 1, 2
                2448,  1, 1, 2
                2450,  1, 1,15
                2452,  1, 1,15
                2454,  1, 1,15
                2456,  1, 1,15
                2458,  1, 1,15
                2460,  1, 1, 2
                2462,  1, 1, 2
                2464,  1, 1, 2
                2466,  1, 1, 2
                2468,  1, 1, 2
                2470,  1, 1, 2
                2472,  1, 1, 2
                2474,  1, 1, 2
                2476,  1, 1, 2
                2478,  1, 1, 2
                2480,  1, 1, 2
                2482,  1, 1, 2
                2484,  1, 1, 2
                2486,  1, 1, 2
                2488,  1, 1, 2
                2490,  1, 1, 2
                2492,  1, 1, 2
                2494,  1, 1, 2
                2496,  1, 1, 2
                2498,  1, 1, 2
                2500,  1, 1, 2
                2502,  1, 1, 2
                2504,  1, 1, 2
                2506,  1, 1, 2
                2508,  1, 1, 2
                2510,  1, 1,15
                2512,  1, 1,15
                2514,  1, 1,15
                2516,  1, 1,15
                2518,  1, 1,15
                2520,  1, 1, 2
                2522,  1, 1, 2
                2524,  1, 1, 2
                2526,  1, 1, 2
                2528,  1, 1, 2
                2530,  1, 1, 2
                2532,  1, 1, 2
                2534,  1, 1, 2
                2536,  1, 1, 2
                2538,  1, 1, 2
                2540,  1, 1, 0
                2542,  1, 1, 0
                2544,  1, 1, 0
                2546,  1, 1, 0
                2548,  1, 1, 0
                2550,  1, 1, 2
                2552,  1, 1, 2
                2554,  1, 1, 2
                2556,  1, 1, 2
                2558,  1, 1, 2
                2560,  1, 1, 2
                2562,  1, 1, 2
                2564,  1, 1, 2
                2566,  1, 1, 2
                2568,  1, 1, 2
                2570,  1, 1, 2
                2572,  1, 1, 2
                2574,  1, 1, 2
                2576,  1, 1, 2
                2578,  1, 1, 2
                2580,  1, 1, 2
                2582,  1, 1, 2
                2584,  1, 1, 2
                2586,  1, 1, 2
                2588,  1, 1, 2
                2590,  1, 1, 2
                2592,  1, 1, 2
                2594,  1, 1, 2
                2596,  1, 1, 2
                2598,  1, 1, 2
                2600,  1, 1, 2
                2602,  1, 1, 2
                2604,  1, 1, 2
                2606,  1, 1, 2
                2608,  1, 1, 2
                2610,  1, 1,15
                2612,  1, 1,15
                2614,  1, 1,15
                2616,  1, 1,15
                2618,  1, 1,15
                2620,  1, 1, 1
                2622,  1, 1, 1
                2624,  1, 1, 1
                2626,  1, 1, 1
                2628,  1, 1, 1
                2630,  1, 1, 1
                2632,  1, 1, 1
                2634,  1, 1, 1
                2636,  1, 1, 1
                2638,  1, 1, 1
                2640,  1, 1, 1
                2642,  1, 1, 1
                2644,  1, 1, 1
                2646,  1, 1, 1
                2648,  1, 1, 1
                2650,  1, 1, 2
                2652,  1, 1, 2
                2654,  1, 1, 2
                2656,  1, 1, 2
                2658,  1, 1, 2
                2660,  1, 1,15
                2662,  1, 1,15
                2664,  1, 1,15
                2666,  1, 1,15
                2668,  1, 1,15
                2670,  1, 1, 1
                2672,  1, 1, 1
                2674,  1, 1, 1
                2676,  1, 1, 1
                2678,  1, 1, 1
                2680,  1, 1,15
                2682,  1, 1,15
                2684,  1, 1,15
                2686,  1, 1,15
                2688,  1, 1,15
                2690,  1, 1, 1
                2692,  1, 1, 1
                2694,  1, 1, 1
                2696,  1, 1, 1
                2698,  1, 1, 1
                2700,  1, 1, 1
                2702,  1, 1, 1
                2704,  1, 1, 1
                2706,  1, 1, 1
                2708,  1, 1, 1
                2710,  1, 1, 1
                2712,  1, 1, 1
                2714,  1, 1, 1
                2716,  1, 1, 1
                2718,  1, 1, 1
                2720,  1, 1, 1
                2722,  1, 1, 1
                2724,  1, 1, 1
                2726,  1, 1, 1
                2728,  1, 1, 1
                2730,  1, 1,15
                2732,  1, 1,15
                2734,  1, 1,15
                2736,  1, 1,15
                2738,  1, 1,15
                2740,  1, 1, 1
                2742,  1, 1, 1
                2744,  1, 1, 1
                2746,  1, 1, 1
                2748,  1, 1, 1
                2750,  1, 1, 1
                2752,  1, 1, 1
                2754,  1, 1, 1
                2756,  1, 1, 1
                2758,  1, 1, 1
                2760,  1, 1, 1
                2762,  1, 1, 1
                2764,  1, 1, 1
                2766,  1, 1, 1
                2768,  1, 1, 1
                2770,  1, 1,15
                2772,  1, 1,15
                2774,  1, 1,15
                2776,  1, 1,15
                2778,  1, 1,15
                2780,  1, 1, 1
                2782,  1, 1, 1
                2784,  1, 1, 1
                2786,  1, 1, 1
                2788,  1, 1, 1
                2790,  1, 1, 1
                2792,  1, 1, 1
                2794,  1, 1, 1
                2796,  1, 1, 1
                2798,  1, 1, 1
                2800,  1, 1, 1
                2802,  1, 1, 1
                2804,  1, 1, 1
                2806,  1, 1, 1
                2808,  1, 1, 1
                2810,  1, 1, 2
                2812,  1, 1, 2
                2814,  1, 1, 2
                2816,  1, 1, 2
                2818,  1, 1, 2
                2820,  1, 1, 2
                2822,  1, 1, 2
                2824,  1, 1, 2
                2826,  1, 1, 2
                2828,  1, 1, 2
                2830,  1, 1, 2
                2832,  1, 1, 2
                2834,  1, 1, 2
                2836,  1, 1, 2
                2838,  1, 1, 2
                2840,  1, 1, 0
                2842,  1, 1, 0
                2844,  1, 1, 0
                2846,  1, 1, 0
                2848,  1, 1, 0
                2850,  1, 1, 4
                2852,  1, 1, 4
                2854,  1, 1, 4
                2856,  1, 1, 4
                2858,  1, 1, 4
                2860,  1, 1, 2
                2862,  1, 1, 2
                2864,  1, 1, 2
                2866,  1, 1, 2
                2868,  1, 1, 2
                2870,  1, 1,15
                2872,  1, 1,15
                2874,  1, 1,15
                2876,  1, 1,15
                2878,  1, 1,15
                2880,  1, 1, 0
                2882,  1, 1, 0
                2884,  1, 1, 0
                2886,  1, 1, 0
                2888,  1, 1, 0
                2890,  1, 1, 4
                2892,  1, 1, 4
                2894,  1, 1, 4
                2896,  1, 1, 4
                2898,  1, 1, 4
                2900,  1, 1, 2
                2902,  1, 1, 2
                2904,  1, 1, 2
                2906,  1, 1, 2
                2908,  1, 1, 2
