time, A, B, S
                6602, 0001,0001,1111
                6604, 0001,0001,1111
                6606, 0001,0001,1111
                6608, 0001,0001,1111
                6610, 0001,0001,0010
                6612, 0001,0001,0010
                6614, 0001,0001,0010
                6616, 0001,0001,0010
                6618, 0001,0001,0010
                6620, 0001,0001,0000
                6622, 0001,0001,0000
                6624, 0001,0001,0000
                6626, 0001,0001,0000
                6628, 0001,0001,0000
                6630, 0001,0001,1111
                6632, 0001,0001,1111
                6634, 0001,0001,1111
                6636, 0001,0001,1111
                6638, 0001,0001,1111
                6640, 0001,0001,0001
                6642, 0001,0001,0001
                6644, 0001,0001,0001
                6646, 0001,0001,0001
                6648, 0001,0001,0001
                6650, 0001,0001,0001
                6652, 0001,0001,0001
                6654, 0001,0001,0001
                6656, 0001,0001,0001
                6658, 0001,0001,0001
                6660, 0001,0001,0000
                6662, 0001,0001,0000
                6664, 0001,0001,0000
                6666, 0001,0001,0000
                6668, 0001,0001,0000
                6670, 0001,0001,0100
                6672, 0001,0001,0100
                6674, 0001,0001,0100
                6676, 0001,0001,0100
                6678, 0001,0001,0100
                6680, 0001,0001,1101
                6682, 0001,0001,1101
                6684, 0001,0001,1101
                6686, 0001,0001,1101
                6688, 0001,0001,1101
                6690, 0001,0001,0001
                6692, 0001,0001,0001
                6694, 0001,0001,0001
                6696, 0001,0001,0001
                6698, 0001,0001,0001
                6700, 0001,0001,1111
                6702, 0001,0001,1111
                6704, 0001,0001,1111
                6706, 0001,0001,1111
                6708, 0001,0001,1111
                6710, 0001,0001,0001
                6712, 0001,0001,0001
                6714, 0001,0001,0001
                6716, 0001,0001,0001
                6718, 0001,0001,0001
                6720, 0001,0001,0001
                6722, 0001,0001,0001
                6724, 0001,0001,0001
                6726, 0001,0001,0001
                6728, 0001,0001,0001
                6730, 0001,0001,0001
                6732, 0001,0001,0001
                6734, 0001,0001,0001
                6736, 0001,0001,0001
                6738, 0001,0001,0001
                6740, 0001,0001,1111
                6742, 0001,0001,1111
                6744, 0001,0001,1111
                6746, 0001,0001,1111
                6748, 0001,0001,1111
                6750, 0001,0001,0010
                6752, 0001,0001,0010
                6754, 0001,0001,0010
                6756, 0001,0001,0010
                6758, 0001,0001,0010
                6760, 0001,0001,0000
                6762, 0001,0001,0000
                6764, 0001,0001,0000
                6766, 0001,0001,0000
                6768, 0001,0001,0000
                6770, 0001,0001,0000
                6772, 0001,0001,0000
                6774, 0001,0001,0000
                6776, 0001,0001,0000
                6778, 0001,0001,0000
                6780, 0001,0001,0000
                6782, 0001,0001,0000
                6784, 0001,0001,0000
                6786, 0001,0001,0000
                6788, 0001,0001,0000
                6790, 0001,0001,0010
                6792, 0001,0001,0010
                6794, 0001,0001,0010
                6796, 0001,0001,0010
                6798, 0001,0001,0010
                6800, 0001,0001,0010
                6802, 0001,0001,0010
                6804, 0001,0001,0010
                6806, 0001,0001,0010
                6808, 0001,0001,0010
                6810, 0001,0001,0010
                6812, 0001,0001,0010
                6814, 0001,0001,0010
                6816, 0001,0001,0010
                6818, 0001,0001,0010
                6820, 0001,0001,0010
                6822, 0001,0001,0010
                6824, 0001,0001,0010
                6826, 0001,0001,0010
                6828, 0001,0001,0010
                6830, 0001,0001,0010
                6832, 0001,0001,0010
                6834, 0001,0001,0010
                6836, 0001,0001,0010
                6838, 0001,0001,0010
                6840, 0001,0001,0000
                6842, 0001,0001,0000
                6844, 0001,0001,0000
                6846, 0001,0001,0000
                6848, 0001,0001,0000
                6850, 0001,0001,0100
                6852, 0001,0001,0100
                6854, 0001,0001,0100
                6856, 0001,0001,0100
                6858, 0001,0001,0100
                6860, 0001,0001,0000
                6862, 0001,0001,0000
                6864, 0001,0001,0000
                6866, 0001,0001,0000
                6868, 0001,0001,0000
                6870, 0001,0001,1000
                6872, 0001,0001,1000
                6874, 0001,0001,1000
                6876, 0001,0001,1000
                6878, 0001,0001,1000
                6880, 0001,0001,1111
                6882, 0001,0001,1111
                6884, 0001,0001,1111
                6886, 0001,0001,1111
                6888, 0001,0001,1111
                6890, 0001,0001,0010
                6892, 0001,0001,0010
                6894, 0001,0001,0010
                6896, 0001,0001,0010
                6898, 0001,0001,0010
                6900, 0001,0001,1111
                6902, 0001,0001,1111
                6904, 0001,0001,1111
                6906, 0001,0001,1111
                6908, 0001,0001,1111
                6910, 0001,0001,0001
                6912, 0001,0001,0001
                6914, 0001,0001,0001
                6916, 0001,0001,0001
                6918, 0001,0001,0001
                6920, 0001,0001,0010
                6922, 0001,0001,0010
                6924, 0001,0001,0010
                6926, 0001,0001,0010
                6928, 0001,0001,0010
                6930, 0001,0001,0010
                6932, 0001,0001,0010
                6934, 0001,0001,0010
                6936, 0001,0001,0010
                6938, 0001,0001,0010
                6940, 0001,0001,0010
                6942, 0001,0001,0010
                6944, 0001,0001,0010
                6946, 0001,0001,0010
                6948, 0001,0001,0010
                6950, 0001,0001,0010
                6952, 0001,0001,0010
                6954, 0001,0001,0010
                6956, 0001,0001,0010
                6958, 0001,0001,0010
                6960, 0001,0001,1111
                6962, 0001,0001,1111
                6964, 0001,0001,1111
                6966, 0001,0001,1111
                6968, 0001,0001,1111
                6970, 0001,0001,0001
                6972, 0001,0001,0001
                6974, 0001,0001,0001
                6976, 0001,0001,0001
                6978, 0001,0001,0001
                6980, 0001,0001,0001
                6982, 0001,0001,0001
                6984, 0001,0001,0001
                6986, 0001,0001,0001
                6988, 0001,0001,0001
                6990, 0001,0001,0010
                6992, 0001,0001,0010
                6994, 0001,0001,0010
                6996, 0001,0001,0010
                6998, 0001,0001,0010
                7000, 0001,0001,0010
                7002, 0001,0001,0010
                7004, 0001,0001,0010
                7006, 0001,0001,0010
                7008, 0001,0001,0010
                7010, 0001,0001,0010
                7012, 0001,0001,0010
                7014, 0001,0001,0010
                7016, 0001,0001,0010
                7018, 0001,0001,0010
                7020, 0001,0001,1111
                7022, 0001,0001,1111
                7024, 0001,0001,1111
                7026, 0001,0001,1111
                7028, 0001,0001,1111
                7030, 0001,0001,0010
                7032, 0001,0001,0010
                7034, 0001,0001,0010
                7036, 0001,0001,0010
